,country_en,country_rus,city,"insurance, руб.","ticket_price, руб.",mean_luggage_cost,flight_time,flight_time_minutes,rest_name,rate,mean_rest_rate,min_price,max_price,transport ,cards,lang
0,Armenia,Армения,Ереван,1801,13361,5827.888888888889,5ч 45м,345,Indian Mehak Restaurant & Bar,5.0,4.345882352941176,653.0,1166.0,5,5,3
1,Armenia,Армения,Ереван,1801,14736,5827.888888888889,7ч 10м,430,Buzand  Кафе Ресторан,5.0,4.345882352941176,350.0,1500.0,5,5,3
2,Armenia,Армения,Ереван,1801,13918,5827.888888888889,1д 1ч 25м,1525,Syrovarnya Yerevan,5.0,4.345882352941176,,,5,5,3
3,Armenia,Армения,Ереван,1801,13982,5827.888888888889,1д 4ч 5м,1685,Ресторан Seasons,5.0,4.345882352941176,933.0,3032.0,5,5,3
4,Armenia,Армения,Ереван,1801,14150,5827.888888888889,20ч 5м,1205,Ресторан Шереп,5.0,4.345882352941176,933.0,2798.0,5,5,3
5,Armenia,Армения,Ереван,1801,14912,5827.888888888889,18ч,1080,Туманян Хинкали,5.0,4.345882352941176,350.0,816.0,5,5,3
6,Armenia,Армения,Ереван,1801,15684,5827.888888888889,1д 7ч 35м,1895,American Hot Wings,5.0,4.345882352941176,140.0,2332.0,5,5,3
7,Armenia,Армения,Ереван,1801,15701,5827.888888888889,15ч,900,Ресторан Лаваш,5.0,4.345882352941176,688.0,1866.0,5,5,3
8,Armenia,Армения,Ереван,1801,15773,5827.888888888889,18ч 40м,1120,In Vino,5.0,4.345882352941176,,,5,5,3
9,Armenia,Армения,Ереван,1801,15821,5827.888888888889,1д 3ч 25м,1645,Voodoo Hookah Lounge,5.0,4.345882352941176,1.0,2.0,5,5,3
10,Armenia,Армения,Ереван,1801,13361,5827.888888888889,5ч 45м,345,LETE Cafe & Veranda,5.0,4.345882352941176,,,5,5,3
11,Armenia,Армения,Ереван,1801,14736,5827.888888888889,7ч 10м,430,Grillian,5.0,4.345882352941176,184.0,3672.0,5,5,3
12,Armenia,Армения,Ереван,1801,13918,5827.888888888889,1д 1ч 25м,1525,Дари Пандок,5.0,4.345882352941176,,,5,5,3
13,Armenia,Армения,Ереван,1801,13982,5827.888888888889,1д 4ч 5м,1685,Yasaman Yerevan's Restaurant,5.0,4.345882352941176,734.0,2295.0,5,5,3
14,Armenia,Армения,Ереван,1801,14150,5827.888888888889,20ч 5м,1205,Ресторан Каза Ностра,5.0,4.345882352941176,781.0,2215.0,5,5,3
15,Armenia,Армения,Ереван,1801,14912,5827.888888888889,18ч,1080,Таверна Ереван Прибрежье,5.0,4.345882352941176,734.0,1744.0,5,5,3
16,Armenia,Армения,Ереван,1801,15684,5827.888888888889,1д 7ч 35м,1895,Corpous Gastrobar,5.0,4.345882352941176,,,5,5,3
17,Armenia,Армения,Ереван,1801,15701,5827.888888888889,15ч,900,Gata Tavern,5.0,4.345882352941176,233.0,1166.0,5,5,3
18,Armenia,Армения,Ереван,1801,15773,5827.888888888889,18ч 40м,1120,Таверна Ереван,5.0,4.345882352941176,551.0,1744.0,5,5,3
19,Armenia,Армения,Ереван,1801,15821,5827.888888888889,1д 3ч 25м,1645,Black Angus Yerevan,5.0,4.345882352941176,,,5,5,3
20,Armenia,Армения,Ереван,1801,13361,5827.888888888889,5ч 45м,345,Kamancha Restaurant,5.0,4.345882352941176,643.0,4591.0,5,5,3
21,Armenia,Армения,Ереван,1801,14736,5827.888888888889,7ч 10м,430,Таверна Ереван,5.0,4.345882352941176,459.0,1561.0,5,5,3
22,Armenia,Армения,Ереван,1801,13918,5827.888888888889,1д 1ч 25м,1525,Виноград,5.0,4.345882352941176,,,5,5,3
23,Armenia,Армения,Ереван,1801,13982,5827.888888888889,1д 4ч 5м,1685,Daboo Bar,5.0,4.345882352941176,2.0,7.0,5,5,3
24,Armenia,Армения,Ереван,1801,14150,5827.888888888889,20ч 5м,1205,Limone Cascade,5.0,4.345882352941176,,,5,5,3
25,Armenia,Армения,Ереван,1801,14912,5827.888888888889,18ч,1080,Sorriso Cascad,5.0,4.345882352941176,,,5,5,3
26,Armenia,Армения,Ереван,1801,15684,5827.888888888889,1д 7ч 35м,1895,El Torro,5.0,4.345882352941176,350.0,1166.0,5,5,3
27,Armenia,Армения,Ереван,1801,15701,5827.888888888889,15ч,900,Гинетун Ресторан,5.0,4.345882352941176,1166.0,2099.0,5,5,3
28,Armenia,Армения,Ереван,1801,15773,5827.888888888889,18ч 40м,1120,Akori,5.0,4.345882352941176,459.0,4591.0,5,5,3
29,Armenia,Армения,Ереван,1801,15821,5827.888888888889,1д 3ч 25м,1645,Arami Garden & Cocktail Bar,5.0,4.345882352941176,1836.0,4591.0,5,5,3
30,Armenia,Армения,Ереван,1801,13361,5827.888888888889,5ч 45м,345,Sophiste,5.0,4.345882352941176,350.0,3032.0,5,5,3
31,Armenia,Армения,Ереван,1801,14736,5827.888888888889,7ч 10м,430,Chez Hratch,5.0,4.345882352941176,700.0,1866.0,5,5,3
32,Armenia,Армения,Ереван,1801,13918,5827.888888888889,1д 1ч 25м,1525,El Chillout,5.0,4.345882352941176,918.0,2295.0,5,5,3
33,Armenia,Армения,Ереван,1801,13982,5827.888888888889,1д 4ч 5м,1685,Garun Healthy Food Cafe,5.0,4.345882352941176,367.0,1836.0,5,5,3
34,Armenia,Армения,Ереван,1801,14150,5827.888888888889,20ч 5м,1205,Бар Banderego,5.0,4.345882352941176,,,5,5,3
35,Armenia,Армения,Ереван,1801,14912,5827.888888888889,18ч,1080,Таверна Хурджин,5.0,4.345882352941176,,,5,5,3
36,Armenia,Армения,Ереван,1801,15684,5827.888888888889,1д 7ч 35м,1895,Steakarar Yerevan,5.0,4.345882352941176,,,5,5,3
37,Armenia,Армения,Ереван,1801,15701,5827.888888888889,15ч,900,Twelve Tables,5.0,4.345882352941176,,,5,5,3
38,Armenia,Армения,Ереван,1801,15773,5827.888888888889,18ч 40м,1120,Dolma Restaurant,5.0,4.345882352941176,275.0,9181.0,5,5,3
39,Armenia,Армения,Ереван,1801,15821,5827.888888888889,1д 3ч 25м,1645,Таверна Саят-Нова,5.0,4.345882352941176,459.0,1836.0,5,5,3
40,Armenia,Армения,Ереван,1801,13361,5827.888888888889,5ч 45м,345,Big And Tasty,5.0,4.345882352941176,303.0,2332.0,5,5,3
41,Armenia,Армения,Ереван,1801,14736,5827.888888888889,7ч 10м,430,TBILI Restaurant by Genatsvale,5.0,4.345882352941176,,,5,5,3
42,Armenia,Армения,Ереван,1801,13918,5827.888888888889,1д 1ч 25м,1525,Ace of Spades Bar & Grill,5.0,4.345882352941176,184.0,918.0,5,5,3
43,Armenia,Армения,Ереван,1801,13982,5827.888888888889,1д 4ч 5м,1685,Aires,5.0,4.345882352941176,459.0,1836.0,5,5,3
44,Armenia,Армения,Ереван,1801,14150,5827.888888888889,20ч 5м,1205,Дапни,5.0,4.345882352941176,746.0,6996.0,5,5,3
45,Armenia,Армения,Ереван,1801,14912,5827.888888888889,18ч,1080,Yard Yerevan,5.0,4.345882352941176,459.0,1836.0,5,5,3
46,Armenia,Армения,Ереван,1801,15684,5827.888888888889,1д 7ч 35м,1895,Yasmine Restaurant,5.0,4.345882352941176,233.0,1982.0,5,5,3
47,Armenia,Армения,Ереван,1801,15701,5827.888888888889,15ч,900,Arm Hookah,5.0,4.345882352941176,,,5,5,3
48,Armenia,Армения,Ереван,1801,15773,5827.888888888889,18ч 40м,1120,Jivan Restaurant,5.0,4.345882352941176,466.0,1632.0,5,5,3
49,Armenia,Армения,Ереван,1801,15821,5827.888888888889,1д 3ч 25м,1645,Wild West Pub,5.0,4.345882352941176,275.0,918.0,5,5,3
50,Australia,Австралия,Сидней,9171,52658,7370.9,2д 11ч 35м,3575,Nour,5.0,4.2747899159663865,3004.0,9013.0,4,1,2
51,Australia,Австралия,Сидней,9171,162251,7370.9,1д 7ч 40м,1900,Farmhouse Kings Cross,5.0,4.2747899159663865,,,4,1,2
52,Australia,Австралия,Сидней,9171,74509,7370.9,1д 21ч 15м,2715,El Indio Bondi Beach,5.0,4.2747899159663865,841.0,1803.0,4,1,2
53,Australia,Австралия,Сидней,9171,55895,7370.9,2д 10ч 15м,3495,Bon Vin Restaurant,5.0,4.2747899159663865,3605.0,7210.0,4,1,2
54,Australia,Австралия,Сидней,9171,56433,7370.9,2д 10ч 15м,3495,Elettropizza,5.0,4.2747899159663865,901.0,1502.0,4,1,2
55,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Alba Salentinian Restaurant,5.0,4.2747899159663865,901.0,3906.0,4,1,2
56,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Moxhe Restaurant,5.0,4.2747899159663865,1923.0,2704.0,4,1,2
57,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Kindness Vegan,5.0,4.2747899159663865,481.0,1142.0,4,1,2
58,Australia,Австралия,Сидней,9171,59009,7370.9,2д 9ч 30м,3450,Papa Gedes Bar,5.0,4.2747899159663865,781.0,1142.0,4,1,2
59,Australia,Австралия,Сидней,9171,62090,7370.9,1д 21ч 20м,2720,House Bar and Bistrot,5.0,4.2747899159663865,,,4,1,2
60,Australia,Австралия,Сидней,9171,52658,7370.9,2д 11ч 35м,3575,Restaurant 16,5.0,4.2747899159663865,,,4,1,2
61,Australia,Австралия,Сидней,9171,162251,7370.9,1д 7ч 40м,1900,Suzie Q Coffee & Records,5.0,4.2747899159663865,361.0,1202.0,4,1,2
62,Australia,Австралия,Сидней,9171,74509,7370.9,1д 21ч 15м,2715,Giovanni's,5.0,4.2747899159663865,,,4,1,2
63,Australia,Австралия,Сидней,9171,55895,7370.9,2д 10ч 15м,3495,Maggio's Italian Bakery,5.0,4.2747899159663865,,,4,1,2
64,Australia,Австралия,Сидней,9171,56433,7370.9,2д 10ч 15м,3495,SOUL Dining,5.0,4.2747899159663865,,,4,1,2
65,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Buddha Bowl Cafe,5.0,4.2747899159663865,841.0,1502.0,4,1,2
66,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Thai Pothong,4.5,4.2747899159663865,,,4,1,2
67,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Flavour of India,4.5,4.2747899159663865,,,4,1,2
68,Australia,Австралия,Сидней,9171,59009,7370.9,2д 9ч 30м,3450,Harvest Buffet Sydney,4.5,4.2747899159663865,1562.0,4506.0,4,1,2
69,Australia,Австралия,Сидней,9171,62090,7370.9,1д 21ч 20м,2720,The Ternary,4.5,4.2747899159663865,300.0,2283.0,4,1,2
70,Australia,Австралия,Сидней,9171,52658,7370.9,2д 11ч 35м,3575,Social Brew Cafe,4.5,4.2747899159663865,,,4,1,2
71,Australia,Австралия,Сидней,9171,162251,7370.9,1д 7ч 40м,1900,X74,4.5,4.2747899159663865,601.0,2283.0,4,1,2
72,Australia,Австралия,Сидней,9171,74509,7370.9,1д 21ч 15м,2715,Cucina Porto,4.5,4.2747899159663865,901.0,1803.0,4,1,2
73,Australia,Австралия,Сидней,9171,55895,7370.9,2д 10ч 15м,3495,Caffe Amici,4.5,4.2747899159663865,901.0,1502.0,4,1,2
74,Australia,Австралия,Сидней,9171,56433,7370.9,2д 10ч 15м,3495,Zahli,4.5,4.2747899159663865,781.0,3906.0,4,1,2
75,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Platform 818,4.5,4.2747899159663865,901.0,3605.0,4,1,2
76,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Fish At The Rocks,4.5,4.2747899159663865,,,4,1,2
77,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Four Frogs Creperie Mosman,4.5,4.2747899159663865,,,4,1,2
78,Australia,Австралия,Сидней,9171,59009,7370.9,2д 9ч 30м,3450,Maestro & Co,4.5,4.2747899159663865,180.0,1502.0,4,1,2
79,Australia,Австралия,Сидней,9171,62090,7370.9,1д 21ч 20м,2720,Afous,4.5,4.2747899159663865,2103.0,2704.0,4,1,2
80,Australia,Австралия,Сидней,9171,52658,7370.9,2д 11ч 35м,3575,Primi Italian,4.5,4.2747899159663865,1836.0,3672.0,4,1,2
81,Australia,Австралия,Сидней,9171,162251,7370.9,1д 7ч 40м,1900,Mach2,4.5,4.2747899159663865,,,4,1,2
82,Australia,Австралия,Сидней,9171,74509,7370.9,1д 21ч 15м,2715,Malabar South Indian Restaurant in Darlinghurst,4.5,4.2747899159663865,901.0,2704.0,4,1,2
83,Australia,Австралия,Сидней,9171,55895,7370.9,2д 10ч 15м,3495,Fortune Village Chinese Restaurant,4.5,4.2747899159663865,1502.0,4206.0,4,1,2
84,Australia,Австралия,Сидней,9171,56433,7370.9,2д 10ч 15м,3495,The Herring Room,4.5,4.2747899159663865,961.0,2764.0,4,1,2
85,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Pizza Boccone,4.5,4.2747899159663865,,,4,1,2
86,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Medusa Greek Taverna,4.5,4.2747899159663865,1202.0,3064.0,4,1,2
87,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Infuzions,4.5,4.2747899159663865,,,4,1,2
88,Australia,Австралия,Сидней,9171,59009,7370.9,2д 9ч 30м,3450,The Tea Cosy,4.5,4.2747899159663865,,,4,1,2
89,Australia,Австралия,Сидней,9171,62090,7370.9,1д 21ч 20м,2720,Chedi Thai,4.5,4.2747899159663865,901.0,1502.0,4,1,2
90,Australia,Австралия,Сидней,9171,52658,7370.9,2д 11ч 35м,3575,Basket Brothers,4.5,4.2747899159663865,300.0,1322.0,4,1,2
91,Australia,Австралия,Сидней,9171,162251,7370.9,1д 7ч 40м,1900,Red Lantern Restaurant & Private Dining Room,4.5,4.2747899159663865,1202.0,5107.0,4,1,2
92,Australia,Австралия,Сидней,9171,74509,7370.9,1д 21ч 15м,2715,NOMAD,4.5,4.2747899159663865,4506.0,9013.0,4,1,2
93,Australia,Австралия,Сидней,9171,55895,7370.9,2д 10ч 15м,3495,Alegrias,4.5,4.2747899159663865,1502.0,5348.0,4,1,2
94,Australia,Австралия,Сидней,9171,56433,7370.9,2д 10ч 15м,3495,Cafe Lyon,4.5,4.2747899159663865,,,4,1,2
95,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Two Good Eggs Cafe,4.5,4.2747899159663865,,,4,1,2
96,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Graze MCA,4.5,4.2747899159663865,,,4,1,2
97,Australia,Австралия,Сидней,9171,58545,7370.9,2д 9ч 30м,3450,Vizio Caffé e Cucina,4.5,4.2747899159663865,601.0,9013.0,4,1,2
98,Australia,Австралия,Сидней,9171,59009,7370.9,2д 9ч 30м,3450,Garfish,4.5,4.2747899159663865,1469.0,13404.0,4,1,2
99,Australia,Австралия,Сидней,9171,62090,7370.9,1д 21ч 20м,2720,The Spice Room,4.5,4.2747899159663865,1202.0,2403.0,4,1,2
100,Australia,Австралия,Канберра,7884,102760,5300.8,2д 7ч 5м,3305,Spice Affair Indian Cuisine,5.0,3.910204081632653,421.0,1142.0,4,1,2
101,Australia,Австралия,Канберра,7884,128443,5300.8,1д 11ч 10м,2110,Delhi to Canberra,5.0,3.910204081632653,,,4,1,2
102,Australia,Австралия,Канберра,7884,104848,5300.8,2д 13ч 55м,3715,The Mustang Nepalese Restaurant & Bar,5.0,3.910204081632653,421.0,2103.0,4,1,2
103,Australia,Австралия,Канберра,7884,102760,5300.8,2д 8ч 5м,3365,The Royal Turban,5.0,3.910204081632653,541.0,2103.0,4,1,2
104,Australia,Австралия,Канберра,7884,102760,5300.8,2д 5ч 30м,3210,Champi Restaurant,5.0,3.910204081632653,,,4,1,2
105,Australia,Австралия,Канберра,7884,104722,5300.8,2д 13ч 15м,3675,Dum Dickson,5.0,3.910204081632653,1202.0,3004.0,4,1,2
106,Australia,Австралия,Канберра,7884,104722,5300.8,2д 14ч 50м,3770,Spice Route Indian Restaurant,5.0,3.910204081632653,,,4,1,2
107,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Queanbeyan Golf Club - Clubhouse,5.0,3.910204081632653,,,4,1,2
108,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Gravy N More,5.0,3.910204081632653,,,4,1,2
109,Australia,Австралия,Канберра,7884,104722,5300.8,2д 12ч 10м,3610,Biggie's BBQ,5.0,3.910204081632653,,,4,1,2
110,Australia,Австралия,Канберра,7884,102760,5300.8,2д 7ч 5м,3305,Indian Bay,5.0,3.910204081632653,961.0,2103.0,4,1,2
111,Australia,Австралия,Канберра,7884,128443,5300.8,1д 11ч 10м,2110,The Tasty Hill,5.0,3.910204081632653,,,4,1,2
112,Australia,Австралия,Канберра,7884,104848,5300.8,2д 13ч 55м,3715,The Pop Inn,5.0,3.910204081632653,,,4,1,2
113,Australia,Австралия,Канберра,7884,102760,5300.8,2д 8ч 5м,3365,Orto pizza,5.0,3.910204081632653,,,4,1,2
114,Australia,Австралия,Канберра,7884,102760,5300.8,2д 5ч 30м,3210,Pho Phu Quoc,5.0,3.910204081632653,,,4,1,2
115,Australia,Австралия,Канберра,7884,104722,5300.8,2д 13ч 15м,3675,My Mom's Yangpyeong Haejanggook,5.0,3.910204081632653,,,4,1,2
116,Australia,Австралия,Канберра,7884,104722,5300.8,2д 14ч 50м,3770,Gather Park,5.0,3.910204081632653,601.0,1562.0,4,1,2
117,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Luna,5.0,3.910204081632653,,,4,1,2
118,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,La Baguette by R&M,5.0,3.910204081632653,541.0,1803.0,4,1,2
119,Australia,Австралия,Канберра,7884,104722,5300.8,2д 12ч 10м,3610,La Tia To,5.0,3.910204081632653,481.0,1502.0,4,1,2
120,Australia,Австралия,Канберра,7884,102760,5300.8,2д 7ч 5м,3305,Divine Cafe & Bar,5.0,3.910204081632653,601.0,1803.0,4,1,2
121,Australia,Австралия,Канберра,7884,128443,5300.8,1д 11ч 10м,2110,Olive at Hawker,4.5,3.910204081632653,601.0,3605.0,4,1,2
122,Australia,Австралия,Канберра,7884,104848,5300.8,2д 13ч 55м,3715,Pomegranate,4.5,3.910204081632653,1082.0,2524.0,4,1,2
123,Australia,Австралия,Канберра,7884,102760,5300.8,2д 8ч 5м,3365,Akiba,4.5,3.910204081632653,240.0,1983.0,4,1,2
124,Australia,Австралия,Канберра,7884,102760,5300.8,2д 5ч 30м,3210,Banana Leaf,4.5,3.910204081632653,1202.0,4807.0,4,1,2
125,Australia,Австралия,Канберра,7884,104722,5300.8,2д 13ч 15м,3675,Trevs At Dickson,4.5,3.910204081632653,240.0,2043.0,4,1,2
126,Australia,Австралия,Канберра,7884,104722,5300.8,2д 14ч 50м,3770,Morks,4.5,3.910204081632653,2112.0,5509.0,4,1,2
127,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Jewel of India,4.5,3.910204081632653,1502.0,3605.0,4,1,2
128,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,XO,4.5,3.910204081632653,,,4,1,2
129,Australia,Австралия,Канберра,7884,104722,5300.8,2д 12ч 10м,3610,Pho Phu Quoc Vietnamese Restaurant,4.5,3.910204081632653,,,4,1,2
130,Australia,Австралия,Канберра,7884,102760,5300.8,2д 7ч 5м,3305,Black Fire,4.5,3.910204081632653,300.0,2343.0,4,1,2
131,Australia,Австралия,Канберра,7884,128443,5300.8,1д 11ч 10м,2110,Saffron Mezze House,4.5,3.910204081632653,,,4,1,2
132,Australia,Австралия,Канберра,7884,104848,5300.8,2д 13ч 55м,3715,Ramas Fiji Indian Restaurant,4.5,3.910204081632653,,,4,1,2
133,Australia,Австралия,Канберра,7884,102760,5300.8,2д 8ч 5м,3365,The Cupping Room,4.5,3.910204081632653,,,4,1,2
134,Australia,Австралия,Канберра,7884,102760,5300.8,2д 5ч 30м,3210,Abell's Kopi Tiam,4.5,3.910204081632653,,,4,1,2
135,Australia,Австралия,Канберра,7884,104722,5300.8,2д 13ч 15м,3675,Daana,4.5,3.910204081632653,2704.0,4807.0,4,1,2
136,Australia,Австралия,Канберра,7884,104722,5300.8,2д 14ч 50м,3770,Vincent Restaurant,4.5,3.910204081632653,,,4,1,2
137,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Corvina Restaurant,4.5,3.910204081632653,901.0,1803.0,4,1,2
138,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Temporada,4.5,3.910204081632653,,,4,1,2
139,Australia,Австралия,Канберра,7884,104722,5300.8,2д 12ч 10м,3610,Trecento Restaurant,4.5,3.910204081632653,601.0,1803.0,4,1,2
140,Australia,Австралия,Канберра,7884,102760,5300.8,2д 7ч 5м,3305,Taj Mahal Indian Restaurant,4.5,3.910204081632653,481.0,1562.0,4,1,2
141,Australia,Австралия,Канберра,7884,128443,5300.8,1д 11ч 10м,2110,The East Kitchen,4.5,3.910204081632653,,,4,1,2
142,Australia,Австралия,Канберра,7884,104848,5300.8,2д 13ч 55м,3715,The Italian Place Enoteca,4.5,3.910204081632653,1082.0,3004.0,4,1,2
143,Australia,Австралия,Канберра,7884,102760,5300.8,2д 8ч 5м,3365,Bamiyan,4.5,3.910204081632653,,,4,1,2
144,Australia,Австралия,Канберра,7884,102760,5300.8,2д 5ч 30м,3210,Punjabi Hut Indian Restaurant,4.5,3.910204081632653,,,4,1,2
145,Australia,Австралия,Канберра,7884,104722,5300.8,2д 13ч 15м,3675,Zaab,4.5,3.910204081632653,,,4,1,2
146,Australia,Австралия,Канберра,7884,104722,5300.8,2д 14ч 50м,3770,Turquoise Turkish restaurant,4.5,3.910204081632653,,,4,1,2
147,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Pilot.,4.5,3.910204081632653,7811.0,12017.0,4,1,2
148,Australia,Австралия,Канберра,7884,104722,5300.8,2д 16ч 35м,3875,Bar Rochford,4.5,3.910204081632653,,,4,1,2
149,Australia,Австралия,Канберра,7884,104722,5300.8,2д 12ч 10м,3610,Mirchi Indian Cuisine,4.5,3.910204081632653,,,4,1,2
150,England,Англия,Бирмингем,45170,28198,9588.1,1д 16ч 55м,2455,Lavang,5.0,4.315656565656566,1377.0,2295.0,3,3,2
151,England,Англия,Бирмингем,45170,44672,9588.1,17ч 35м,1055,Indian Cafe Racer,5.0,4.315656565656566,1102.0,2754.0,3,3,2
152,England,Англия,Бирмингем,45170,29431,9588.1,1д 16ч 55м,2455,Blanc NRI Birmingham,5.0,4.315656565656566,,,3,3,2
153,England,Англия,Бирмингем,45170,29690,9588.1,1д 16ч 55м,2455,Rising Cafe,5.0,4.315656565656566,466.0,1397.0,3,3,2
154,England,Англия,Бирмингем,45170,31304,9588.1,1д 16ч 55м,2455,Royal Watan Kashmiri Restaurant,5.0,4.315656565656566,1164.0,2329.0,3,3,2
155,England,Англия,Бирмингем,45170,31442,9588.1,17ч 50м,1070,Cafe Lovelife,5.0,4.315656565656566,,,3,3,2
156,England,Англия,Бирмингем,45170,31963,9588.1,1д 16ч 55м,2455,Tropea,5.0,4.315656565656566,4075.0,11644.0,3,3,2
157,England,Англия,Бирмингем,45170,31963,9588.1,1д 16ч 55м,2455,The Rolling Mill,5.0,4.315656565656566,,,3,3,2
158,England,Англия,Бирмингем,45170,32329,9588.1,1д 15ч 50м,2390,Turtle Bay Brindleyplace Birmingham,5.0,4.315656565656566,,,3,3,2
159,England,Англия,Бирмингем,45170,32444,9588.1,1д 16ч 55м,2455,Panka Walla,5.0,4.315656565656566,,,3,3,2
160,England,Англия,Бирмингем,45170,28198,9588.1,1д 16ч 55м,2455,Restaurant at Birmingham College of Food,5.0,4.315656565656566,1863.0,3959.0,3,3,2
161,England,Англия,Бирмингем,45170,44672,9588.1,17ч 35м,1055,The Coconut Tree Birmingham,5.0,4.315656565656566,,,3,3,2
162,England,Англия,Бирмингем,45170,29431,9588.1,1д 16ч 55м,2455,Tradita,5.0,4.315656565656566,1747.0,4658.0,3,3,2
163,England,Англия,Бирмингем,45170,29690,9588.1,1д 16ч 55м,2455,Old Dresser Cafe,5.0,4.315656565656566,582.0,1747.0,3,3,2
164,England,Англия,Бирмингем,45170,31304,9588.1,1д 16ч 55м,2455,Streetly Balti,5.0,4.315656565656566,1747.0,2329.0,3,3,2
165,England,Англия,Бирмингем,45170,31442,9588.1,17ч 50м,1070,Gurkha 1816,5.0,4.315656565656566,1863.0,4075.0,3,3,2
166,England,Англия,Бирмингем,45170,31963,9588.1,1д 16ч 55м,2455,Vila Spice & Grill,5.0,4.315656565656566,,,3,3,2
167,England,Англия,Бирмингем,45170,31963,9588.1,1д 16ч 55м,2455,The Ark Birmingham,5.0,4.315656565656566,1747.0,4075.0,3,3,2
168,England,Англия,Бирмингем,45170,32329,9588.1,1д 15ч 50м,2390,Chakana,5.0,4.315656565656566,1164.0,5240.0,3,3,2
169,England,Англия,Бирмингем,45170,32444,9588.1,1д 16ч 55м,2455,Rustic Table,5.0,4.315656565656566,349.0,2911.0,3,3,2
170,England,Англия,Бирмингем,45170,28198,9588.1,1д 16ч 55м,2455,The Littleton,5.0,4.315656565656566,699.0,1630.0,3,3,2
171,England,Англия,Бирмингем,45170,44672,9588.1,17ч 35м,1055,Don Diego Edgbaston,5.0,4.315656565656566,3493.0,5822.0,3,3,2
172,England,Англия,Бирмингем,45170,29431,9588.1,1д 16ч 55м,2455,Noon's Thai Kitchen,5.0,4.315656565656566,1164.0,1747.0,3,3,2
173,England,Англия,Бирмингем,45170,29690,9588.1,1д 16ч 55м,2455,Rudy's Pizza Napoletana - Brindleyplace,5.0,4.315656565656566,,,3,3,2
174,England,Англия,Бирмингем,45170,31304,9588.1,1д 16ч 55м,2455,Rudy's Pizza Napoletana - Harborne,5.0,4.315656565656566,,,3,3,2
175,England,Англия,Бирмингем,45170,31442,9588.1,17ч 50м,1070,Little Bangla,5.0,4.315656565656566,,,3,3,2
176,England,Англия,Бирмингем,45170,31963,9588.1,1д 16ч 55м,2455,Alleppey Boat,5.0,4.315656565656566,582.0,5822.0,3,3,2
177,England,Англия,Бирмингем,45170,31963,9588.1,1д 16ч 55м,2455,Fogo Bar & Kitchen,5.0,4.315656565656566,2329.0,4075.0,3,3,2
178,England,Англия,Бирмингем,45170,32329,9588.1,1д 15ч 50м,2390,Kutum Bari,5.0,4.315656565656566,699.0,1164.0,3,3,2
179,England,Англия,Бирмингем,45170,32444,9588.1,1д 16ч 55м,2455,Essence Of India,5.0,4.315656565656566,1048.0,1281.0,3,3,2
180,England,Англия,Бирмингем,45170,28198,9588.1,1д 16ч 55м,2455,"Chelo, Persian Kitchen & Bar",5.0,4.315656565656566,1747.0,3493.0,3,3,2
181,England,Англия,Бирмингем,45170,44672,9588.1,17ч 35м,1055,Viceroy Tandoori,5.0,4.315656565656566,2911.0,4658.0,3,3,2
182,England,Англия,Бирмингем,45170,29431,9588.1,1д 16ч 55м,2455,Porto Douro,5.0,4.315656565656566,233.0,2678.0,3,3,2
183,England,Англия,Бирмингем,45170,29690,9588.1,1д 16ч 55м,2455,The Lounge Bar and Restaurant,5.0,4.315656565656566,,,3,3,2
184,England,Англия,Бирмингем,45170,31304,9588.1,1д 16ч 55м,2455,Napoli,5.0,4.315656565656566,,,3,3,2
185,England,Англия,Бирмингем,45170,31442,9588.1,17ч 50м,1070,Tayudo BBQ,5.0,4.315656565656566,3493.0,4075.0,3,3,2
