hotel,city,url,price,rating,stars,price_range,lowest_price,highest_price
Андаман Хаус,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1157556-Reviews-Andaman_House-Patong_Kathu_Phuket.html,Как добраться,"4,0","3,0",2 827 руб - 4 924 руб,2 827 руб,4 924 руб
Клирхауз Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d4776729-Reviews-Clearhouse_Resort-Kamala_Kathu_Phuket.html,6 312 руб,"4,0","3,0",4 195 руб - 7 295 руб,4 195 руб,7 295 руб
Лё Тонг Бич Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d557950-Reviews-Porterhouse_Beach_Hotel-Patong_Kathu_Phuket.html,4 009 руб,"4,0","3,0",3 283 руб - 7 113 руб,3 283 руб,7 113 руб
Арман Резиденс & Ресторан,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2268379-Reviews-99_Residence_Patong-Patong_Kathu_Phuket.html,1 888 руб,"3,5","3,0",1 915 руб - 5 654 руб,1 915 руб,5 654 руб
Amalthea  Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d21105115-Reviews-Amalthea_Hotel-Patong_Kathu_Phuket.html,7 897 руб,,"4,0",4 104 руб - 7 842 руб,4 104 руб,7 842 руб
Himaphan Boutique Resort,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315813-d7159095-Reviews-Himaphan_Boutique_Resort-Sakhu_Thalang_District_Phuket.html,Как добраться,"4,0","3,0",5 289 руб - 8 025 руб,5 289 руб,8 025 руб
Black Pantera Hostel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d25451768-Reviews-Black_Pantera_Hostel-Patong_Kathu_Phuket.html,Как добраться,"5,0",,2 097 руб - 3 556 руб,2 097 руб,3 556 руб
Sugar and Spice Inn,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d8288867-Reviews-Sugar_and_Spice_Inn-Kata_Beach_Karon_Phuket.html,Как добраться,"4,5","3,0",1 550 руб - 4 286 руб,1 550 руб,4 286 руб
Minimal House Patong,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d16817349-Reviews-Minimal_House_Patong-Patong_Kathu_Phuket.html,Как добраться,"5,0","2,0",1 915 руб - 2 280 руб,1 915 руб,2 280 руб
Алоха Резиденс Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d1770499-Reviews-Aloha_Residence_Hotel-Karon_Phuket.html,3 084 руб,,"3,0",1 277 руб - 4 012 руб,1 277 руб,4 012 руб
Стар Гостевой Дом,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1827763-Reviews-Star_Guesthouse-Patong_Kathu_Phuket.html,Как добраться,"4,5","2,0",1 368 руб - 2 280 руб,1 368 руб,2 280 руб
Хэппи Коттедж Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d1966825-Reviews-Happy_Cottages_Phuket-Phuket_Town_Phuket.html,Как добраться,"4,5","3,0",2 280 руб - 3 009 руб,2 280 руб,3 009 руб
Свит Хоум Гостевой Дом,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1996095-Reviews-Sweet_Home_Guesthouse-Patong_Kathu_Phuket.html,Как добраться,,"2,0",2 280 руб - 2 553 руб,2 280 руб,2 553 руб
Маикхао Дрим Вилла Резорт & Спа,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1223683-d2091236-Reviews-Maikhao_Dream_Villa_Resort_Spa_Centara_Boutique_Collection-Mai_Khao_Thalang_District_.html,Как добраться,"4,5","5,0",21 156 руб - 47 055 руб,21 156 руб,47 055 руб
Марина Пхукет Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d455972-Reviews-Marina_Phuket_Resort-Karon_Phuket.html,Как добраться,"4,5","4,0",12 220 руб - 14 226 руб,12 220 руб,14 226 руб
Phuket Sunny Hostel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d6973968-Reviews-Phuket_Sunny_Hostel-Phuket_Town_Phuket.html,Как добраться,"4,5","2,0",1 915 руб - 1 915 руб,1 915 руб,1 915 руб
Барами Резортел,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d969720-Reviews-Baramee_Resortel-Patong_Kathu_Phuket.html,16 602 руб,"4,0","3,0",3 374 руб - 15 320 руб,3 374 руб,15 320 руб
Марриотт'С Пхукет Бич Клуб,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1223683-d308518-Reviews-Marriott_s_Phuket_Beach_Club_A_Marriott_Vacation_Club_Resort-Mai_Khao_Thalang_District.html,Как добраться,,"4,0",22 980 руб - 45 322 руб,22 980 руб,45 322 руб
Он Хилл,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d1819286-Reviews-On_the_Hill_Karon_Resort-Karon_Phuket.html,6 152 руб,"4,5","3,5",3 556 руб - 6 201 руб,3 556 руб,6 201 руб
Patong Heights,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d16732709-Reviews-Patong_Heights-Patong_Kathu_Phuket.html,Как добраться,"4,5","4,5",8 572 руб - 11 399 руб,8 572 руб,11 399 руб
Heaven Apartments,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d19929709-Reviews-Heaven_Apartments-Patong_Kathu_Phuket.html,Как добраться,"5,0",,1 277 руб - 2 553 руб,1 277 руб,2 553 руб
Hilltop Wellness Resort,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d23476492-Reviews-Hilltop_Wellness_Resort-Phuket_Town_Phuket.html,Как добраться,"5,0",,4 377 руб - 6 110 руб,4 377 руб,6 110 руб
Карон Принцесс Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d505357-Reviews-Karon_Princess_Hotel-Karon_Phuket.html,Как добраться,"3,5","3,0",2 827 руб - 6 839 руб,2 827 руб,6 839 руб
Рен Буатонг Бутик Гостевой Дом,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2008660-Reviews-Ruen_Buathong_Boutique_Hotel-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",1 368 руб - 4 924 руб,1 368 руб,4 924 руб
Альпхабето Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1231757-d3418249-Reviews-Alphabeto_Resort-Nai_Harn_Rawai_Phuket.html,Как добраться,"4,0","3,0",2 189 руб - 5 380 руб,2 189 руб,5 380 руб
Корсири Виллы - Панва,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1182846-d2470300-Reviews-Korsiri_Villas_Panwa-Cape_Panwa_Phuket.html,Как добраться,"4,5","4,0",30 275 руб - 48 240 руб,30 275 руб,48 240 руб
Сентара Карон Резорт Пхукет,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d609715-Reviews-Centara_Karon_Resort_Phuket-Karon_Phuket.html,Как добраться,"4,5","4,0",197 976 руб - 251 596 руб,197 976 руб,251 596 руб
Грит@Патонг Резиденс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d3315669-Reviews-The_Great_At_Patong_Hotel-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",4 468 руб - 7 660 руб,4 468 руб,7 660 руб
Перл Оф Найтон,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315813-d5049471-Reviews-Pearl_of_Naithon-Sakhu_Thalang_District_Phuket.html,Как добраться,"4,5","4,0",12 767 руб - 19 515 руб,12 767 руб,19 515 руб
Се & Н Резорт & Спа,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d597007-Reviews-C_N_Resort_And_Spa-Patong_Kathu_Phuket.html,6 128 руб,"4,0","4,0",4 560 руб - 6 383 руб,4 560 руб,6 383 руб
Hill Myna Condotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d9980448-Reviews-Hill_Myna_Condotel-Choeng_Thale_Thalang_District_Phuket.html,4 679 руб,"4,5","3,0",4 468 руб - 7 569 руб,4 468 руб,7 569 руб
Тантаван Виллы,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d1863850-Reviews-Villa_Tantawan_Resort_Spa-Kamala_Kathu_Phuket.html,30 839 руб,"4,5","5,0",21 612 руб - 33 467 руб,21 612 руб,33 467 руб
CA Hotel and Residence,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d8126377-Reviews-CA_Hotel_and_Residence-Phuket_Town_Phuket.html,Как добраться,"4,0","3,0",2 097 руб - 2 462 руб,2 097 руб,2 462 руб
Самконг Плейс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d1641601-Reviews-Samkong_Place-Phuket_Town_Phuket.html,Как добраться,"4,0","3,0",2 006 руб - 2 371 руб,2 006 руб,2 371 руб
Силвер Резортел,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1074526-Reviews-Silver_Resortel-Patong_Kathu_Phuket.html,Как добраться,"4,0","3,0",1 733 руб - 4 104 руб,1 733 руб,4 104 руб
Le Resort And Villa,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d15103745-Reviews-Le_Resort_And_Villa-Rawai_Phuket.html,Как добраться,"4,5","3,5",4 104 руб - 6 292 руб,4 104 руб,6 292 руб
Артист Хаус,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d3692938-Reviews-The_Artist_House-Patong_Kathu_Phuket.html,Как добраться,"4,0","3,0",2 553 руб - 3 556 руб,2 553 руб,3 556 руб
Саузерн Фрайд Райс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d951681-Reviews-Southern_Fried_Rice-Kata_Beach_Karon_Phuket.html,Как добраться,"4,5","2,0",1 550 руб - 3 009 руб,1 550 руб,3 009 руб
Бель Коуз Гостевой Дом,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d4331560-Reviews-Belle_Cose_Guesthouse-Patong_Kathu_Phuket.html,Как добраться,"4,5","2,0",1 733 руб - 3 283 руб,1 733 руб,3 283 руб
Namphung Phuket Boutique Resort,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d10383854-Reviews-Namphung_Phuket_Boutique_Resort-Rawai_Phuket.html,Как добраться,"4,5","3,0",3 648 руб - 5 927 руб,3 648 руб,5 927 руб
Патонг Айс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2532204-Reviews-Patong_Eyes_Hotel-Patong_Kathu_Phuket.html,Как добраться,"4,0","3,0",2 462 руб - 3 100 руб,2 462 руб,3 100 руб
Лемон Хаус,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2299162-Reviews-Lemon_House-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",1 824 руб - 2 736 руб,1 824 руб,2 736 руб
Ше Сабина Гостевой Дом,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d1026532-Reviews-Sabina_Guesthouse-Kamala_Kathu_Phuket.html,Как добраться,"4,0","1,0",1 641 руб - 3 556 руб,1 641 руб,3 556 руб
"Zenmaya Oceanfront Phuket, Trademark Collection By Wyndham",Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d25064968-Reviews-Zenmaya_Oceanfront_Phuket_Trademark_Collection_By_Wyndham-Kamala_Kathu_Phuket.html,Как добраться,"4,5","5,0",6 110 руб - 11 946 руб,6 110 руб,11 946 руб
Patong Blue,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d12900393-Reviews-Patong_Blue-Patong_Kathu_Phuket.html,1 865 руб,"4,5","2,0",2 189 руб - 2 827 руб,2 189 руб,2 827 руб
Сансури Пхукет,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d4583377-Reviews-Sansuri_Resort_Phuket-Choeng_Thale_Thalang_District_Phuket.html,Как добраться,"4,0","4,0",11 125 руб - 15 594 руб,11 125 руб,15 594 руб
Бт Инн,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1903086-Reviews-BT_Inn-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",1 185 руб - 2 827 руб,1 185 руб,2 827 руб
Пен Сири Хаус,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215773-d792761-Reviews-Pensiri_House-Nai_Yang_Sakhu_Thalang_District_Phuket.html,Как добраться,"4,0","2,0",1 641 руб - 2 553 руб,1 641 руб,2 553 руб
Оушен Вью Пхукет Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2040529-Reviews-Ocean_View_Phuket_Hotel-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",2 097 руб - 3 465 руб,2 097 руб,3 465 руб
Рико'С Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1119271-Reviews-Rico_s_Hotel_Patong-Patong_Kathu_Phuket.html,Как добраться,"4,0",,2 462 руб - 5 471 руб,2 462 руб,5 471 руб
Наи Янг Сонва Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315813-d3929777-Reviews-Naiyang_Sonwa_Resort-Sakhu_Thalang_District_Phuket.html,Как добраться,"4,5",,2 645 руб - 4 195 руб,2 645 руб,4 195 руб
bloo Hostel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315818-d10662222-Reviews-Bloo_Hostel-Talat_Yai_Phuket_Town_Phuket.html,2 578 руб,"4,5","2,0",1 733 руб - 2 371 руб,1 733 руб,2 371 руб
Ritsurin Boutique Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d12820174-Reviews-Ritsurin_Boutique_Hotel-Phuket_Town_Phuket.html,Как добраться,"4,5","2,5",3 648 руб - 4 924 руб,3 648 руб,4 924 руб
Vivace Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d9706232-Reviews-Vivace_Hotel-Kamala_Kathu_Phuket.html,11 644 руб,"4,5","3,0",8 937 руб - 11 672 руб,8 937 руб,11 672 руб
Севен Сис Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1174722-Reviews-Seven_Seas_Hotel-Patong_Kathu_Phuket.html,6 053 руб,"4,5","3,0",3 009 руб - 6 383 руб,3 009 руб,6 383 руб
Tea Tree Boutique Resort,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d14037145-Reviews-Tea_Tree_Boutique_Resort-Rawai_Phuket.html,Как добраться,"4,5","3,0",4 104 руб - 8 116 руб,4 104 руб,8 116 руб
Пхукет Гей Комнаты - Нерамит Хилл,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297931-d3179535-Reviews-Phuket_Gay_Homestay_Neramit_Hill-Kathu_Phuket.html,Как добраться,"5,0","2,0",2 189 руб - 3 374 руб,2 189 руб,3 374 руб
Систоун Пул Виллы,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297937-d1788758-Reviews-Seastone_Pool_Villas-Thalang_District_Phuket.html,Как добраться,"4,0","4,0",4 377 руб - 8 298 руб,4 377 руб,8 298 руб
Баан Уи,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1231757-d1637908-Reviews-Baan_Oui-Nai_Harn_Rawai_Phuket.html,Как добраться,"4,5","2,0",3 374 руб - 5 107 руб,3 374 руб,5 107 руб
Пальмвью Резорт Патонг Бич,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d618644-Reviews-Palmview_Resort-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",2 371 руб - 4 742 руб,2 371 руб,4 742 руб
Камала Дримс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d502089-Reviews-Hotel_Kamala_Dreams-Kamala_Kathu_Phuket.html,7 967 руб,"4,0","3,0",5 654 руб - 9 757 руб,5 654 руб,9 757 руб
Роял Эмбасси Резорт & Спа,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d1185987-Reviews-The_Pe_La_Resort-Kamala_Kathu_Phuket.html,10 300 руб,"4,5","4,0",5 927 руб - 9 666 руб,5 927 руб,9 666 руб
Баан Прон Пхатип,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2303650-Reviews-Baan_Pron_Phateep-Patong_Kathu_Phuket.html,Как добраться,"4,0","3,0",2 553 руб - 6 110 руб,2 553 руб,6 110 руб
Сафари Бич Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d631960-Reviews-Safari_Beach_Hotel-Patong_Kathu_Phuket.html,Как добраться,"3,5","3,0",4 560 руб - 6 931 руб,4 560 руб,6 931 руб
Бангтао Бич Шале,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2400063-d662101-Reviews-Bangtao_Beach_Chalet-Bang_Tao_Beach_Choeng_Thale_Thalang_District_Phuket.html,Как добраться,"4,0","3,0",7 478 руб - 10 031 руб,7 478 руб,10 031 руб
Sweet Hotel Patong,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d6540127-Reviews-Sweet_Hotel_Patong-Patong_Kathu_Phuket.html,Как добраться,"5,0","3,0",2 553 руб - 2 736 руб,2 553 руб,2 736 руб
Davina Beach Homes,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1182846-d6539723-Reviews-Davina_Beach_Homes-Cape_Panwa_Phuket.html,Как добраться,"4,0","3,5",4 104 руб - 6 475 руб,4 104 руб,6 475 руб
Maikhao Home Garden Bungalow,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1223683-d7159165-Reviews-Maikhao_Home_Garden_Bungalow-Mai_Khao_Thalang_District_Phuket.html,6 086 руб,"4,5","3,0",4 833 руб - 6 019 руб,4 833 руб,6 019 руб
Нест Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d5042807-Reviews-The_Nest_Resort-Patong_Kathu_Phuket.html,3 424 руб,"4,0","3,0",2 553 руб - 5 654 руб,2 553 руб,5 654 руб
iNest Poshtel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d16811798-Reviews-INest_Poshtel-Kata_Beach_Karon_Phuket.html,5 397 руб,"5,0",,4 286 руб - 5 380 руб,4 286 руб,5 380 руб
Hao Hostel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315818-d10058295-Reviews-Hao_Hostel-Talat_Yai_Phuket_Town_Phuket.html,2 044 руб,"4,0","2,0",1 459 руб - 2 097 руб,1 459 руб,2 097 руб
Баан Санг Патум Вилла,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d2412966-Reviews-Royal_Thai_Villa_Phuket-Rawai_Phuket.html,Как добраться,"4,5","4,0",14 864 руб - 28 178 руб,14 864 руб,28 178 руб
Наитон Бич Мэншн,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315813-d3819848-Reviews-Naithon_Beach_Mansion-Sakhu_Thalang_District_Phuket.html,Как добраться,"4,0","2,5",1 733 руб - 4 468 руб,1 733 руб,4 468 руб
Ocean Rock Kalim,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d15816393-Reviews-Ocean_Rock_Kalim-Patong_Kathu_Phuket.html,11 822 руб,"5,0","4,0",9 849 руб - 17 417 руб,9 849 руб,17 417 руб
Ma Maison Boutique Hôtel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d9451926-Reviews-Ma_Maison_Phuket-Choeng_Thale_Thalang_District_Phuket.html,Как добраться,"4,0","3,0",3 192 руб - 7 386 руб,3 192 руб,7 386 руб
Пен Вилла Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1224250-d478107-Reviews-Pen_Villa_Hotel-Choeng_Thale_Thalang_District_Phuket.html,Как добраться,"5,0","3,0",4 560 руб - 6 110 руб,4 560 руб,6 110 руб
Пхукет Клинс Вилла,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d3213921-Reviews-Phuket_Cleanse-Rawai_Phuket.html,Как добраться,"5,0",,28 634 руб - 38 939 руб,28 634 руб,38 939 руб
2Хоум Резорт,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1389361-d4049433-Reviews-2home_RESORT-Chalong_Phuket_Town_Phuket.html,Как добраться,"4,5","2,0",2 189 руб - 2 553 руб,2 189 руб,2 553 руб
Lotus Bleu Resort & Restaurant,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d11997942-Reviews-Lotus_Bleu_Resort_Restaurant-Rawai_Phuket.html,Как добраться,"5,0","3,0",3 556 руб - 5 380 руб,3 556 руб,5 380 руб
Локал Мотион Инн,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d1123069-Reviews-Hotel_de_Karon-Karon_Phuket.html,3 557 руб,"4,0","3,0",2 097 руб - 3 830 руб,2 097 руб,3 830 руб
Олстар Гостевой Дом,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d2587273-Reviews-Allstar_Guesthouse-Karon_Phuket.html,Как добраться,"5,0","2,5",1 915 руб - 3 009 руб,1 915 руб,3 009 руб
Duangjai Residence,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d8720899-Reviews-Duangjai_Residence-Rawai_Phuket.html,Как добраться,"5,0","3,0",1 824 руб - 5 563 руб,1 824 руб,5 563 руб
Мареейя Плейс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1379324-d1828346-Reviews-Mareeya_Place-Kamala_Kathu_Phuket.html,6 476 руб,"5,0","2,0",6 839 руб - 8 663 руб,6 839 руб,8 663 руб
Пхукет Пул Резиденс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d2629393-Reviews-Phuket_Pool_Residence-Rawai_Phuket.html,Как добраться,"5,0","4,0",9 575 руб - 14 955 руб,9 575 руб,14 955 руб
Ya Nui Beach Villas,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d12382137-Reviews-Ya_Nui_Beach_Villas-Rawai_Phuket.html,25 699 руб,"5,0","3,5",12 676 руб - 25 260 руб,12 676 руб,25 260 руб
Гарден Пхукет Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d3410398-Reviews-Garden_Phuket_Hotel-Patong_Kathu_Phuket.html,2 567 руб,"4,0","3,0",2 553 руб - 7 386 руб,2 553 руб,7 386 руб
Грин Харбор Сервис Апартаменты,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2098933-Reviews-Green_Harbor_Hotel_Service_Apartments-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",2 006 руб - 3 648 руб,2 006 руб,3 648 руб
Villa Tha Maphrao,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2315811-d8335621-Reviews-Villa_Tha_Maphrao-Pa_Khlok_Thalang_District_Phuket.html,Как добраться,"5,0","3,0",8 298 руб - 8 390 руб,8 298 руб,8 390 руб
Карон Кафе Инн,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g10804710-d587152-Reviews-Karon_Cafe_Inn-Karon_Beach_Karon_Phuket.html,Как добраться,"4,0","2,0",1 368 руб - 3 465 руб,1 368 руб,3 465 руб
Coral Inn,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d6584642-Reviews-Coral_Inn-Karon_Phuket.html,8 058 руб,"4,0","3,0",4 286 руб - 8 207 руб,4 286 руб,8 207 руб
Сан Хилл Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d775169-Reviews-Sun_Hill_Hotel-Patong_Kathu_Phuket.html,3 984 руб,"4,5","3,0",2 462 руб - 4 195 руб,2 462 руб,4 195 руб
У Сабаи Ливинг Отель,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d2516993-Reviews-U_Sabai_Living_Hotel-Patong_Kathu_Phuket.html,Как добраться,,"3,0",1 733 руб - 5 016 руб,1 733 руб,5 016 руб
Da Bungalows,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d14006803-Reviews-Da_Bungalows-Karon_Phuket.html,4 924 руб,"4,5","3,0",2 553 руб - 5 836 руб,2 553 руб,5 836 руб
The Patong Center Hotel,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d6351181-Reviews-The_Patong_Center_Hotel-Patong_Kathu_Phuket.html,Как добраться,"4,0","3,0",3 009 руб - 5 745 руб,3 009 руб,5 745 руб
Good 9 at Home,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297934-d5512994-Reviews-Good_9_at_Home-Rawai_Phuket.html,Как добраться,"5,0","2,0",1 550 руб - 2 462 руб,1 550 руб,2 462 руб
Onyx Villas by TropicLook,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1231757-d8376613-Reviews-Onyx_Villas_by_TropicLook-Nai_Harn_Rawai_Phuket.html,Как добраться,"4,5","4,0",14 682 руб - 31 917 руб,14 682 руб,31 917 руб
Casuarina Shores,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g2400063-d6278001-Reviews-Casuarina_Shores-Bang_Tao_Beach_Choeng_Thale_Thalang_District_Phuket.html,Как добраться,"4,5","4,0",15 411 руб - 31 278 руб,15 411 руб,31 278 руб
Гран Орхид Инн,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1162826-Reviews-Grand_Orchid_Inn-Patong_Kathu_Phuket.html,Как добраться,"4,0","2,0",2 097 руб - 5 471 руб,2 097 руб,5 471 руб
The Touch Green Naiyang,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215773-d11725440-Reviews-The_Touch_Green_Naiyang-Nai_Yang_Sakhu_Thalang_District_Phuket.html,Как добраться,"4,0","3,5",2 736 руб - 5 745 руб,2 736 руб,5 745 руб
Le Versace Residence,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d8376592-Reviews-Le_Versace_Residence-Patong_Kathu_Phuket.html,Как добраться,"5,0",,3 830 руб - 6 110 руб,3 830 руб,6 110 руб
The Elysium Residence,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215781-d11616721-Reviews-The_Elysium_Residence-Phuket_Town_Phuket.html,Как добраться,"5,0","3,5",2 189 руб - 3 009 руб,2 189 руб,3 009 руб
Роял Принс Резиденс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d3139279-Reviews-Royal_Prince_Residence-Patong_Kathu_Phuket.html,Как добраться,"4,0","2,5",2 462 руб - 6 292 руб,2 462 руб,6 292 руб
Sleepy Station,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1215780-d15246180-Reviews-Sleepy_Station-Karon_Phuket.html,2 265 руб,"4,5","2,0",1 641 руб - 2 736 руб,1 641 руб,2 736 руб
Отель Орхид Резиденс,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1229158-Reviews-Hotel_Orchid_Residence-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",2 189 руб - 4 924 руб,2 189 руб,4 924 руб
Вилла Атчара,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d548445-Reviews-Villa_Atchara-Patong_Kathu_Phuket.html,Как добраться,"4,5","3,0",11 216 руб - 13 223 руб,11 216 руб,13 223 руб
Ту Виллы Холидей Оксиджен & Ориенталь Стайл Виллы,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1231757-d1771526-Reviews-Two_Villas_Holiday_Oriental_Style_Naiharn_Beach-Nai_Harn_Rawai_Phuket.html,Как добраться,"4,5",,7 204 руб - 26 263 руб,7 204 руб,26 263 руб
Аутдор Инн & Ресторан,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g1210687-d1625469-Reviews-Outdoor_Inn_Restaurant-Kata_Beach_Karon_Phuket.html,2 212 руб,"3,5","2,0",1 641 руб - 2 280 руб,1 641 руб,2 280 руб
Резиденс Калим Бэй,Пхукет,https://www.tripadvisor.ru/Hotel_Review-g297930-d1229192-Reviews-The_Residence_Kalim_Bay-Patong_Kathu_Phuket.html,Как добраться,,"3,0",9 484 руб - 10 122 руб,9 484 руб,10 122 руб
